Device,Constraint,Timeout,MER,SL,BC
1010/9000|fd34::0017:0d00:0030:e95e,0.7,224.02,0.032625786163521964,126.47,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.8,224.62,0.019261006289308158,127.04,0.0
1010/9000|fd34::0017:0d00:0030:e95e,0.9,225.82,0.008254716981132115,128.21,0.0
1010/9000|fd34::0017:0d00:0030:e95e,1.0,225.82,0.0083,128.21,0.1578732
9803/9805|fd34::0017:0d00:0030:e95e,0.1,220.83,0.12844759653270288,123.78,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.2,221.83,0.10677698975571315,124.54,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.3,222.03,0.09219858156028371,124.69,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.4,222.13,0.08392434988179664,124.78,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.5,222.73,0.06461780929866034,125.29,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.6,223.83,0.04255319148936165,126.27,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.7,224.03,0.029944838455476797,126.45,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.8,224.63,0.01851851851851849,127.02,0.0
9803/9805|fd34::0017:0d00:0030:e95e,0.9,226.53,0.007486209613869144,128.88,0.0
9803/9805|fd34::0017:0d00:0030:e95e,1.0,226.53,0.0075,128.88,0.1574416
